wgtcode,database,new_lat,new_long,regionalboardnumber,psa6c,psa9c,eco_iii_1987,eco_iii_2010,eco_ii_1987,eco_ii_2010,flowstatus,ag_2000_1k,ag_2000_5k,ag_2000_ws,code_21_2000_1k,code_21_2000_5k,code_21_2000_ws,urban_2000_1k,urban_2000_5k,urban_2000_ws,roaddens_1k,roaddens_5k,roaddens_ws,paved_int_1k,paved_int_5k,paved_int_ws,permanmade_ws,invdamdist,mines_5k,gravelminedensl_r5k,elev_range,max_elev,n_mean,p_mean,pct_cenoz,pct_nosed,pct_quart,pct_sedim,pct_volcnc,ppt_00_09,temp_00_09,nhd_so,maflowu,nhdslope,ftype,nhdflow,sampled,bpj_nonref,active,area_sqkm,site_elev,cao_mean,mgo_mean,s_mean,ucs_mean,lprem_mean,atmca,atmmg,atmso4,minp_ws,meanp_ws,sumave_p,tmax_ws,xwd_ws,maxwd_ws,lst32ave,bdh_ave,kfct_ave,prmh_ave,condqr01,condqr05,condqr25,condqr50,condqr75,condqr95,condqr99,lastupdatedate,comid,sitestatus,ag_2006_1k,ag_2006_5k,ag_2006_ws,code_21_2006_1k,code_21_2006_5k,code_21_2006_ws,urban_2006_1k,urban_2006_5k,urban_2006_ws,ag_2011_1k,ag_2011_5k,ag_2011_ws,code_21_2011_1k,code_21_2011_5k,code_21_2011_ws,urban_2011_1k,urban_2011_5k,urban_2011_ws,psa10c,created_user,created_date,last_edited_user,last_edited_date,stationcode
NA,Rounds123,40.1942318,-121.2845,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,3.3214,3.0738,1.9718,0.0,0.0,0.0,1.05278636,0.57028786,0.10930058,0,0,0,0,0,0,0.0,932,2363,0.0083,0.276,0,0.0,0,0.0,100,93364.5,1613,2.0,24.68053,0.02041,StreamRiver,Perennial,TRUE,FALSE,TRUE,50.525011,1431,6.4435,3.7739,0.0193,127.8314,-0.4342,0.039,0.0223,0.1917,12.7097,1464.7457,5014.4634,265.2742,84.4331,11.9682,164.4968,1.1212,0.1432,5.2483,24,33.0,65.0,78,117.0,156.0,209,12-Sep-16,2772920,Reference,0.0,0.0,0.0,3.10834814,3.03480278,1.94541438,0.0,0.00928074,0.03028576,0.0,0.0,0.0,3.10834814,3.03480278,1.94541438,0.0,0.00928074,0.03028576,SNws,,,,,SEDTMDL_13
NA,Rounds123,36.008151,-118.50595,5,SN,SNws,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918034,0.3528748,0.4209793,0,2,2,0,0,0,0.0,1437,2797,0.0154,0.1564,0,100.0,0,0.0,0,50374.3,2088,3.0,9.15239,0.03408,StreamRiver,Perennial,TRUE,FALSE,TRUE,33.56575,1360,3.5173,1.9575,0.0315,144.7342,-1.458,0.0611,0.0172,0.2646,3.65,755.4211,1336.376,274.4,50.9808,9.2115,108.1212,1.469,0.2058,6.4858,23,31.0,77.0,163,255.8571,400.0,636,12-Sep-16,14971035,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,SEDTMDL_14
NA,Rounds123,37.1316509,-122.10577,3,CH,CHco,1.0,1.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,9.0501,8.2213,10.2366,0.0,0.0,0.0,5.362121,3.801651,3.247324,2,10,12,0,0,0,0.0,827,978,0.0521,0.1191,30,0.0,0,100.0,0,119820.3,2227,3.0,14.87159,0.01156,StreamRiver,Perennial,TRUE,FALSE,TRUE,38.98777,151,12.6695,4.9456,0.9575,66.6242,-0.7496,0.0442,0.0376,0.2578,2.38,1190.763,994.1058,277.5,61.8049,10.3415,61.4333,1.4609,0.1964,4.2478,37,138.0,252.0,322,442.0,932.0,1117,12-Sep-16,17682304,Stressed,0.0,0.0,0.0,8.524173,8.010162,10.31554,0.0,0.2914145,0.09694619,0.0,0.0,0.0,8.524173,8.010162,10.31554,0.0,0.2914145,0.09694619,CHco,,,,,SEDTMDL_58
NA,Rounds123,36.281727,-121.83362,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,6.0703,5.4835,1.6491,2.0,1.0,0.0,0.733999,0.4655245,0.1494981,1,3,11,0,0,0,0.0,1488,1506,0.0167,0.1362,0,86.5414,0,13.45859,0,96676.2,1980,4.0,25.04474,0.00507,StreamRiver,Perennial,TRUE,TRUE,TRUE,145.5048,18,5.509,2.7109,0.1615,137.3568,-1.089,0.0418,0.027,0.2304,1.4432,1085.103,874.5476,271.4886,71.227,12.2848,78.1772,1.5997,0.1833,6.1987,27,47.0,183.0,259,322.0,399.0,620,12-Sep-16,8188871,,0.0,0.0,0.0,6.242038,5.371705,1.645154,2.0,0.6264035,0.1113262,0.0,0.0,0.0,6.242038,5.371705,1.645154,2.0,0.6264035,0.1119447,CHco,,,,,SEDTMDL_59
NA,Rounds123,36.3610779,-121.65621,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.0,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1177,1535,0.0165,0.1567,0,27.3474,0,72.65251,0,59341.4,2090,3.0,15.96049,0.01659,StreamRiver,Perennial,TRUE,FALSE,TRUE,85.50867,358,3.7143,2.1467,0.1048,133.0327,-1.3271,0.0417,0.027,0.2296,1.5728,1040.556,861.15,290.3883,66.3398,10.9382,90.1504,1.5998,0.1834,6.2316,31,149.0,200.0,256,302.0,356.0,504,12-Sep-16,17600867,,0.0,0.0,0.0,0.0,0.0,0.1031655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031655,0.0,0.0,0.0,CHco,,,,,SEDTMDL_60
NA,Rounds123,36.0033897,-121.39141,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,3.5685,1.7513,1.7223,0.0,0.0,0.0,1.359712,0.5988958,0.40988,0,0,0,0,0,0,0.0,659,1141,0.022,0.1301,0,0.0,0,100.0,0,63692.3,2294,2.0,0.38884,0.01304,StreamRiver,Intermittent,TRUE,FALSE,TRUE,22.36837,482,8.5152,3.4878,0.3534,111.208,-0.9256,0.0418,0.0253,0.2291,0.1481,957.1177,539.1894,270.9259,60.1429,10.4,94.4,1.6011,0.1833,6.1982,31,50.0,200.0,292,322.0,429.0,871,12-Sep-16,8204575,Reference,0.0,0.0,0.0,3.559871,1.71621,1.742595,0.0,0.0,0.0,0.0,0.0,0.0,3.559871,1.71621,1.742595,0.0,0.0,0.0,CHco,,,,,SEDTMDL_62
NA,Rounds123,35.2943328,-120.38878,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,8.0,3.0,0.0,0.8304,0.7927,1.0012,0.0,0.0,0.0,0.0,0.2002182,0.2940604,0,2,25,0,0,0,0.0,811,1236,0.0287,0.0998,92,7.673776,0,92.32625,0,53832.4,2362,3.0,2.17243,0.003,StreamRiver,Intermittent,TRUE,FALSE,TRUE,124.2231,425,15.5583,6.4245,0.1812,81.6926,-0.5111,0.0555,0.0233,0.264,0.0,702.6022,497.1821,327.1757,40.1175,7.3812,72.3263,1.5363,0.2511,1.8105,78,196.0,322.0,483,799.64,1162.0,1169,12-Sep-16,8213739,,9.0,3.0,0.0,0.5959476,0.8196721,1.006398,0.0,0.00573197,0.0014491,9.0,3.0,0.0,0.5959476,0.8196721,1.006398,0.0,0.00573197,0.0014491,CHco,,,,,SEDTMDL_63
NA,Rounds123,35.8944402,-121.0905,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,2.0,8.4435,8.2744,4.5616,0.0,0.0,0.0,2.789018,3.060418,1.545676,1,9,172,0,0,0,0.0,1420,1674,0.1454,0.1234,73,0.0,0,99.88225,0,40453.6,2545,4.0,16.90952,0.00207,StreamRiver,Intermittent,TRUE,FALSE,TRUE,556.1949,254,8.9929,3.5873,0.5906,76.7018,-0.4933,0.0419,0.0245,0.228,0.0191,619.8904,300.2459,337.847,51.9155,9.669,95.5589,1.4884,0.2042,3.5629,32,166.0,292.0,370,610.0,1039.0,1168,12-Sep-16,8210533,,0.0,0.0,2.0,7.93882,8.386789,4.536585,0.0,0.05864888,0.1428756,0.0,0.0,2.0,7.93882,8.386789,4.536585,0.0,0.05864888,0.1519368,CHco,,,,,SEDTMDL_64
NA,Rounds123,36.977567,-121.95652,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,11.6211,32.4231,12.2994,86.0,24.0,2.0,17.33174,7.395577,3.873154,6,14,61,0,0,1,0.0,954,963,0.0582,0.1282,39,0.0,0,100.0,0,67375.5,1915,3.0,34.75878,0.00352,StreamRiver,Perennial,TRUE,FALSE,TRUE,106.5388,9,6.8959,3.3067,0.517,65.1719,-0.7626,0.0434,0.0346,0.2494,2.3125,1061.351,841.8583,280.9375,65.7598,11.0571,62.703,1.4651,0.198,4.3609,23,82.0,224.0,292,322.0,501.0,946,12-Sep-16,17684378,Stressed,0.0,0.0,0.0,13.03089,31.94518,12.14066,85.0,24.18731,2.645847,0.0,0.0,0.0,12.93436,31.83975,12.14066,85.0,24.29274,2.655981,CHco,,,,,SEDTMDL_68
NA,Rounds123,37.0380453,-121.94171,3,CH,CHco,1.0,1.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,17.623,7.1093,9.802,1.0,0.0,0.0,6.129689,3.782256,3.521176,3,13,36,0,0,1,0.0,908,963,0.0532,0.126,21,0.0,0,100.0,0,88754.5,2200,3.0,26.45042,0.00716,StreamRiver,Perennial,TRUE,FALSE,TRUE,82.45645,55,8.3346,3.7155,0.6317,66.1631,-0.7646,0.0434,0.0347,0.2499,2.404,1134.64,882.2037,285.3737,67.8123,11.3678,63.5703,1.4593,0.1931,4.3815,23,88.0,209.0,292,322.0,499.0,949,12-Sep-16,17683352,Stressed,0.0,0.0,0.0,17.25067,6.907779,9.603188,1.0,0.2859908,0.2368866,0.0,0.0,0.0,17.25067,6.907779,9.603188,1.0,0.2859908,0.2368866,CHco,,,,,SEDTMDL_70
NA,Rounds123,38.0456648,-120.09967,5,SN,SNws,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3610105,0.7700305,0,0,5,0,0,0,0.0,533,2074,0.0094,0.2186333,0,14.83184,0,34.61393,75,106913.7,1752,2.0,6.47261,0.02907,StreamRiver,Perennial,TRUE,FALSE,TRUE,25.54909,1541,4.7979,2.4763,0.0199,106.0844,-1.187967,0.03776667,0.03776667,0.1922,5.772733,1105.778,3168.414,290.7994,63.54027,9.608967,137.6375,1.0031,0.1525,5.652767,23,27.0,47.0,110,160.6,319.0,520,12-Sep-16,17074735,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,R5BIO-333
NA,Rounds123,39.6214339,-120.19227,5,SN,SNws,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,3.4853,1.6713,1.1359,0.0,0.0,0.0,0.6614842,0.5936996,0.3213549,0,1,3,0,0,0,0.0,984,2660,0.008,0.2827,0,0.0,0,0.0,100,53850.4,1622,2.0,37.25069,0.02901,StreamRiver,Perennial,TRUE,FALSE,TRUE,50.39399,1676,6.7005,3.9758,0.0196,138.4595,-0.345,0.0542,0.0158,0.204,11.4483,901.3509,3733.863,252.9483,78.3924,10.557,181.6329,1.3008,0.231,7.2346,15,33.0,65.0,81,130.0,181.0,263,12-Sep-16,8040619,Reference,0.0,0.0,0.0,2.873869,1.432016,1.028884,1.0,0.3739973,0.1554043,0.0,0.0,0.0,2.873869,1.432016,1.028884,1.0,0.3739973,0.1554043,SNws,,,,,R5BIO-335
NA,Rounds123,32.7912317,-116.49614,9,SC,SCx,6.0,8.0,Xeric,Mountain,Perennial,0.0,0.0,0.0,16.677,5.1826,4.5048,2.0,1.0,1.0,0.8450077,0.4962159,0.5280057,1,2,3,0,0,1,0.0,679,1807,0.0114,0.1529,0,100.0,0,0.0,0,50301.7,2152,2.0,0.91704,0.0329,StreamRiver,Perennial,TRUE,FALSE,TRUE,23.96642,1128,4.2085,2.4487,0.0307,141.1271,-2.1973,0.1124,0.0318,0.4508,6.0645,730.1091,3537.568,293.5807,53.5342,8.8082,124.0405,1.5368,0.1999,7.2941,27,57.0,177.0,261,394.0,525.0,635,12-Sep-16,20325127,,0.0,0.0,0.0,16.01732,5.047337,4.381617,3.0,1.360947,0.9424044,0.0,0.0,0.0,15.83179,5.029586,4.381617,3.0,1.378698,0.9536682,SCx,,,,,R5BIO-6502
NA,Rounds123,33.0852105,-116.91754,9,SC,SCx,6.0,85.0,Xeric,Xeric,Perennial,0.0,1.0,0.0,11.2421,5.6316,3.2519,0.0,0.0,0.0,0.9811375,1.296288,0.741872,0,22,84,2,0,0,0.0,1564,1724,0.037,0.1544,0,71.5333,0,28.46669,0,31898.7,2598,4.0,6.19073,0.02511,StreamRiver,Intermittent,TRUE,FALSE,TRUE,330.5716,160,4.4456,2.5253,0.035,148.9697,-1.8608,0.0916,0.0309,0.4288,3.9773,594.9536,1867.796,328.9621,42.0707,6.944,97.2208,1.5389,0.2303,4.5827,63,98.0,300.0,382,461.0,638.0,871,12-Sep-16,20330890,,0.0,1.0,0.0,11.35474,5.519614,3.231576,0.0,0.635182,0.0982813,0.0,1.0,0.0,11.35474,5.516674,3.231576,0.0,0.6381227,0.09855355,SCx,,,,,R5BIO-6504
NA,Rounds123,33.0010791,-116.70977,9,SC,SCx,6.0,85.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.4984,5.6693,0.0,0.0,0.0,0.0,0.5309482,1.840243,0,1,42,0,0,0,0.0,1302,1824,0.0108,0.1599,0,0.05808467,0,99.94198,0,38594.6,2478,3.0,0.73153,0.06149,StreamRiver,Perennial,TRUE,FALSE,TRUE,54.74767,522,5.0267,3.3031,0.0426,169.7143,-0.8214,0.1004,0.0312,0.4377,7.194,763.9675,2700.706,304.6567,50.3373,7.574,121.9202,1.5004,0.2216,4.5998,31,59.0,177.0,289,367.0,634.0,639,12-Sep-16,20330036,Reference,0.0,0.0,0.0,0.0,0.495905,5.586335,0.0,0.0,0.1117925,0.0,0.0,0.0,0.0,0.495905,5.586335,0.0,0.0,0.1117925,SCx,,,,,R5BIO-6514
NA,Rounds123,32.9631128,-116.66458,9,SC,SCx,6.0,8.0,Xeric,Mountain,Perennial,0.0,0.0,0.0,8.7558,2.2608,4.4899,0.0,0.0,0.0,0.8491103,0.3688355,1.042269,1,1,11,0,0,3,0.0,1161,1966,0.0084,0.1576,0,62.88089,0,37.11911,0,42507.7,2324,3.0,1.4678,0.03482,StreamRiver,Intermittent,TRUE,FALSE,TRUE,62.505,805,5.534,3.5116,0.0418,173.898,-0.9663,0.1027,0.0313,0.44,6.3919,851.4792,3231.155,288.2297,51.0052,7.5959,124.3161,1.4916,0.2221,4.4135,27,47.0,177.0,259,332.6667,634.0,640,12-Sep-16,20332536,,0.0,0.0,0.0,8.433735,2.222337,4.381128,0.0,0.02578117,0.2188404,0.0,0.0,0.0,8.433735,2.222337,4.381128,0.0,0.02578117,0.2188404,SCx,,,,,R5BIO-6518
NA,Rounds123,33.2945323,-117.08677,9,SC,SCx,6.0,85.0,Xeric,Xeric,Perennial,15.0,39.0,39.0,14.3519,8.8763,8.8763,0.0,0.0,0.0,2.973685,3.058554,3.058554,1,4,4,0,0,0,0.0,249,481,0.0098,0.1803,0,100.0,0,0.0,0,30946.9,2523,2.0,0.02217,0.02861,StreamRiver,Intermittent,TRUE,FALSE,TRUE,5.721086,232,6.479,3.7474,0.0376,175.4644,-1.6519,0.0778,0.0308,0.4145,1.0,444.6923,667.8889,335.875,32.2941,5.2941,69.5263,1.5934,0.242,3.7903,75,177.0,364.0,441,568.8617,775.0,915,12-Sep-16,20341661,,15.0,39.0,39.0,14.21965,8.705217,8.705217,0.0,0.1571339,0.1571339,15.0,39.0,39.0,14.21965,8.705217,8.705217,0.0,0.1571339,0.1571339,SCx,,,,,SLWM1
NA,Rounds123,33.5130151,-117.27015,9,SC,SCx,6.0,85.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,6.1665,6.9788,6.9788,0.0,0.0,0.0,1.276466,1.098541,1.098541,0,0,0,0,0,0,0.0,77,630,0.0108,0.2942,0,100.0,0,0.0,0,30208.3,2575,,,,NA,NA,TRUE,FALSE,TRUE,1.021098,553,8.4175,5.7583,0.029,181.3255,-0.5411,0.0675,0.031,0.4025,0.0,449.0,613.2667,318.5,31.0,6.0,56.0,1.5831,0.331,4.533,75,181.0,373.0,518,714.8333,1127.0,1168,12-Sep-16,-9999,,0.0,0.0,0.0,6.504065,7.293497,7.293497,0.0,0.0,0.0,0.0,0.0,0.0,6.504065,7.293497,7.293497,0.0,0.0,0.0,SCx,,,,,SMAD1
NA,Rounds123,33.4577154,-116.97102,9,SC,SCx,6.0,85.0,Xeric,Xeric,Nonperennial,0.0,0.0,0.0,0.0,0.9351,1.4081,0.0,0.0,0.0,0.0,0.05643597,0.2099013,0,0,0,0,0,0,0.0,1056,1550,0.0087,0.157,0,100.0,0,0.0,0,32935.1,2598,2.0,0.06336,0.02292,StreamRiver,Intermittent,TRUE,FALSE,TRUE,33.61713,494,4.3573,2.1258,0.0246,138.6306,-3.0646,0.0805,0.0306,0.4191,3.175,435.9481,2170.805,339.9,34.7,5.19,118.42,1.5815,0.213,6.8741,59,113.0,228.0,394,461.0,638.0,898,12-Sep-16,22549465,,0.0,0.0,0.0,0.0,0.940918,1.402795,0.0,0.00477623,0.00267709,0.0,0.0,0.0,0.0,0.940918,1.402795,0.0,0.00477623,0.00267709,SCx,,,,,SMAS1
NA,Rounds123,33.4310563,-117.18926,9,SC,SCx,6.0,85.0,Xeric,Xeric,Perennial,1.0,0.0,0.0,2.8436,5.1789,5.1789,0.0,1.0,1.0,1.437951,1.958972,1.958972,0,4,4,0,0,0,0.0,536,710,0.0173,0.1679,0,100.0,0,0.0,0,30492.7,2448,2.0,0.01779,0.0378,StreamRiver,Intermittent,TRUE,FALSE,TRUE,9.168982,174,5.9322,3.4078,0.0337,162.2961,-1.8334,0.0724,0.0308,0.4086,0.5,476.1905,698.55,314.5,32.0,5.5185,62.5185,1.6007,0.2167,4.0655,75,177.0,336.0,441,562.123,812.0,1033,12-Sep-16,22548421,,1.0,0.0,0.0,2.767962,4.78713,4.78713,0.0,1.098686,1.098686,1.0,0.0,0.0,2.767962,4.78713,4.78713,0.0,1.098686,1.098686,SCx,,,,,SMST1
NA,Round4,37.3760861,-118.41908,6,SN,SNcl,13.0,13.0,Xeric,Xeric,Unknown,23.0,21.0,0.0,40.96385542,17.05146036,0.82181217,29.0,13.0,0.0,6.962659,4.363912,0.411071,3,11,52,8,0,0,0.0,2932,4212,0.6217,0.1354667,51,49.1856,50,0.0,0,14412.8,2374,4.0,131.91806,0.01466,StreamRiver,Perennial,FALSE,FALSE,FALSE,275.4325,1280,2.1945,1.276667,0.08786667,44.30433,0.9586,0.0566,0.01343333,0.2291,11.8524,652.4009,2346.914,188.75,76.9128,10.8386,146.0921,1.559333,0.1738333,10.00013,11,25.0,53.0,114,191.0,408.0,609,12-Sep-16,20277733,Stressed,17.0,18.0,0.0,40.59406,18.69263,0.7967099,33.0,13.99166,0.2946422,17.0,18.0,0.0,40.0,18.60918,0.7967099,33.0,14.0751,0.2956222,SNcl,,,,,SW2
NA,Round4,39.891275,-121.29413,5,SN,SNws,5.0,5.0,Mountain,Mountain,Unknown,0.0,0.0,0.0,0.0,0.19166503,1.16941177,0.0,0.0,0.0,0.4464991,0.5177521,0.5056036,0,0,4,4,2,0,0.0,635,1936,0.0148,0.1795333,0,65.70678,0,34.29322,0,179188.6,1733,3.0,13.02746,0.04196,StreamRiver,Perennial,FALSE,FALSE,FALSE,38.2635,1301,4.839267,5.821833,0.0394,142.8928,-1.283367,0.04183333,0.0272,0.2129667,7.6087,2395.823,4382.485,268.1956,97.913,14.3565,152.3367,1.4607,0.1725667,7.016767,12,23.0,44.0,65,110.0,192.0,272,12-Sep-16,2775564,,,,,,,,,,,,,,,,,,,,SNws,,,,,b11404300
NA,Rounds123,39.5522234,-122.86134,1,NC,NC,78.0,78.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,2.0725,2.1836,2.371,0.0,0.0,0.0,0.0,0.0501268,0.1079636,0,0,0,0,0,0,0.0,1155,2083,0.0314,0.0912,0,0.0,0,100.0,0,135159.3,1822,3.0,15.40279,0.06702,StreamRiver,Perennial,TRUE,FALSE,TRUE,42.7009,928,3.1861,4.2462,0.0545,96.7635,-0.5115,0.0341,0.037,0.2149,1.5192,1728.99,2337.447,266.9808,99.4198,15.3053,117.7442,1.4785,0.1443,3.3529,35,76.0,135.0,167,177.9245,249.0,300,12-Sep-16,8305354,Reference,0.0,0.0,0.0,1.960784,2.143482,2.388179,0.0,0.0,0.04637241,0.0,0.0,0.0,1.960784,2.143482,2.388179,0.0,0.0,0.04637241,NC,,,,,R5BIO-004
NA,Rounds123,39.5290482,-122.84833,1,NC,NC,78.0,78.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,2.2355,1.5206,3.8414,0.0,0.0,0.0,0.622407,0.0916029,0.08526869,0,0,0,0,0,0,0.0,993,1810,0.0218,0.08683333,0,0.0,0,100.0,0,113894.1,1818,3.0,52.95938,0.01319,StreamRiver,Perennial,TRUE,FALSE,TRUE,112.9821,817,2.623,3.7858,0.048,80.7962,-0.3033,0.03443333,0.03443333,0.2172667,3.260167,1194.641,1921.034,297.4222,92.2968,14.78037,113.8981,1.463,0.178,2.25,44,75.0,128.0,152,177.375,289.0,502,12-Sep-16,8305428,Reference,0.0,0.0,0.0,2.426471,1.528645,3.826504,0.0,0.0,0.01992556,0.0,0.0,0.0,2.426471,1.528645,3.826504,0.0,0.0,0.01992556,NC,,,,,R5BIO-005
NA,Rounds123,40.2118867,-121.2724,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.1378,0.0,0.0,0.0,0.0,1.105128,1.097327,0,0,4,0,0,0,0.0,925,2359,0.00793333,0.2837,0,0.0,0,0.0,100,93364.5,1613,1.0,16.22296,0.00665,StreamRiver,Perennial,TRUE,FALSE,TRUE,34.60583,1434,6.742,4.003767,0.0196,140.0536,-0.3297333,0.03913333,0.03913333,0.1894,13.86737,1055.414,3963.039,284.2779,75.03537,10.28107,159.8074,1.388967,0.1861333,3.400767,23,30.0,75.0,122,178.0,322.0,483,12-Sep-16,948020220,Reference,0.0,0.0,0.0,0.0,0.0,0.182083,0.0,0.0,0.00260119,0.0,0.0,0.0,0.0,0.0,0.182083,0.0,0.0,0.00260119,SNws,,,,,R5BIO-111
NA,Rounds123,40.3853787,-121.34085,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09640701,0.07811167,0.05626549,0,0,0,0,0,0,0.0,626,2255,0.0076,0.2832,0,0.0,0,0.0,100,92783.7,1496,2.0,9.21031,0.01992,StreamRiver,Perennial,TRUE,FALSE,TRUE,14.05821,1629,6.7493,3.9784,0.0191,139.8388,-0.328,0.0382,0.0192,0.1792,9.7333,1371.968,5638.0,261.4,84.2308,11.1538,172.7143,1.1145,0.1372,5.208,15,33.0,53.0,68,91.0,150.0,209,12-Sep-16,2772782,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,R5BIO-112
NA,Rounds123,40.2206384,-121.41317,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23819488,0.41982164,0.41982164,0,0,0,0,0,0,0.0,457,2323,0.0084,0.2714,0,0.0,0,0.0,100,139216.5938,1461,1.0,3.40722,0.05387,StreamRiver,Perennial,TRUE,FALSE,TRUE,4.682786,1866,6.2961,3.655,0.0186,121.4658,-0.5026,0.0386,0.0222,0.1902,10.5,1710.9231,5423.6064,242.0,92.3333,12.6667,169.0,1.0308,0.16,5.753,11,30.0,46.0,68,82.4,146.0,183,12-Sep-16,8020498,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,R5BIO-114
NA,Rounds123,40.2022219,-121.50903,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,933,2074,0.009,0.2559,0,0.0,0,0.0,100,126688.6,1679,2.0,10.43464,0.08547,StreamRiver,Perennial,TRUE,FALSE,TRUE,16.10105,1141,5.7015,3.1833,0.0172,96.5634,-0.7334,0.0384,0.0227,0.1912,5.5,1870.132,4788.741,259.8889,92.68,12.98,165.4706,1.0772,0.1593,4.6603,26,35.0,59.0,91,133.2714,168.0,210,12-Sep-16,8021380,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,R5BIO-116
NA,Rounds123,41.1574312,-120.26225,5,DM,DM,9.0,9.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060288,0.6903193,0.6903193,0,0,0,0,0,0,0.0,264,2233,0.0082,0.2769,0,0.0,0,0.0,100,60080.8,1296,1.0,0.06983,0.07605,StreamRiver,Intermittent,TRUE,FALSE,TRUE,1.805837,1969,6.5093,3.8241,0.0191,130.3905,-0.4199,0.0448,0.0146,0.1778,13.0,696.0,5947.433,243.0,95.6,12.2,177.2,1.2136,0.1483,14.9553,23,31.0,79.0,89,106.8372,163.0,240,12-Sep-16,7930205,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DMmo,,,,,R5BIO-117
NA,Rounds123,41.3000367,-120.86128,5,DM,DM,9.0,9.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,5.2817,2.1091,1.9767,0.0,0.0,0.0,0.8479099,0.7248854,0.7237782,0,0,0,0,0,0,0.0,633,2145,0.009,0.2557,0,0.0,0,0.0,100,47239.8,1522,2.0,3.23827,0.05966,StreamRiver,Perennial,TRUE,FALSE,TRUE,18.30934,1512,5.7051,3.1862,0.01716667,96.71573,-0.732,0.03833333,0.03833333,0.1589,9.619833,690.4574,5623.985,251.3115,90.94443,11.35413,182.0574,1.314633,0.1517,5.282333,25,34.0,77.0,98,132.0,250.0,420,12-Sep-16,7929123,Reference,0.0,0.0,0.0,5.325035,2.146597,2.01395,0.0,0.0,0.0,0.0,0.0,0.0,5.325035,2.146597,2.01395,0.0,0.0,0.0,DMmo,,,,,R5BIO-118
